unixtime	low	high	open	close	volume	intervallStart_datetime
1512889080	12297.73	12299.99	12297.77	12299.2	1.6767589500000004	2017-12-10 07:58:00
1512889140	12274.83	12299.21	12299.21	12280.0	1.7532605900000005	2017-12-10 07:59:00
1512889200	12243.67	12279.91	12279.91	12246.47	1.29547319	2017-12-10 08:00:00
1512889260	12250.31	12258.58	12252.81	12255.98	0.59577615	2017-12-10 08:01:00
1512889320	12253.93	12284.08	12255.97	12284.07	0.58184441	2017-12-10 08:02:00
1512889380	12284.08	12285.0	12284.08	12285.0	1.1062197800000002	2017-12-10 08:03:00
1512889440	12284.99	12285.0	12285.0	12285.0	0.548	2017-12-10 08:04:00
1512889500	12284.99	12285.0	12285.0	12285.0	5.202441699999999	2017-12-10 08:05:00
1512889560	12272.85	12285.0	12285.0	12272.85	0.306	2017-12-10 08:06:00
1512889620	12260.0	12270.0	12270.0	12260.0	1.1977521100000001	2017-12-10 08:07:00
1512889680	12169.6	12221.18	12221.18	12169.6	0.5700000000000001	2017-12-10 08:08:00
1512889740	12127.15	12169.7	12169.63	12132.01	0.5262281999999999	2017-12-10 08:09:00
1512889800	12132.04	12199.99	12132.04	12197.21	0.77567282	2017-12-10 08:10:00
1512889860	12172.42	12200.0	12186.04	12200.0	1.63720328	2017-12-10 08:11:00
1512889920	12135.44	12194.85	12186.05	12140.18	1.1548311600000003	2017-12-10 08:12:00
1512889980	12090.56	12140.0	12140.0	12107.81	0.51300416	2017-12-10 08:13:00
1512890040	12108.01	12145.43	12108.01	12118.57	0.46028424	2017-12-10 08:14:00
1512890100	12105.31	12144.65	12115.51	12132.95	1.1875312400000002	2017-12-10 08:15:00
1512890160	12115.95	12145.32	12132.99	12115.97	0.5488265900000001	2017-12-10 08:16:00
1512890220	12105.23	12131.77	12122.45	12131.76	0.39606329000000007	2017-12-10 08:17:00
1512890280	12119.96	12123.93	12123.93	12119.96	0.8934361200000001	2017-12-10 08:18:00
1512890340	12067.39	12080.54	12075.24	12067.39	0.48448688000000006	2017-12-10 08:19:00
1512890400	12067.36	12099.92	12067.36	12094.77	1.2346779700000001	2017-12-10 08:20:00
1512890460	12094.9	12147.51	12094.9	12147.51	0.49423737999999995	2017-12-10 08:21:00
1512890520	12148.0	12149.98	12149.98	12148.0	0.73572183	2017-12-10 08:22:00
1512890580	12148.0	12148.01	12148.0	12148.01	1.1797990300000003	2017-12-10 08:23:00
1512890640	12102.2	12148.0	12148.0	12123.1	0.79656693	2017-12-10 08:24:00
1512890700	12103.38	12111.71	12103.73	12108.81	0.6166136400000001	2017-12-10 08:25:00
1512890760	12105.05	12108.67	12105.05	12105.36	0.50915521	2017-12-10 08:26:00
1512890820	12059.12	12066.54	12066.5	12059.12	0.69820201	2017-12-10 08:27:00
1512890880	11981.6	12050.49	12050.16	11981.6	0.42151865	2017-12-10 08:28:00
1512890940	11971.55	11984.01	11984.01	11972.62	0.48723336000000006	2017-12-10 08:29:00
1512891000	11972.62	11972.63	11972.63	11972.63	0.50050217	2017-12-10 08:30:00
1512891060	11950.99	11972.63	11972.62	11950.99	2.49048377	2017-12-10 08:31:00
1512891120	11940.09	11960.99	11950.96	11947.18	1.56597902	2017-12-10 08:32:00
1512891180	11948.88	11949.07	11949.07	11949.0	1.2792728600000003	2017-12-10 08:33:00
1512891240	11949.0	11988.96	11949.0	11988.95	2.2971789200000003	2017-12-10 08:34:00
1512891300	11977.39	11987.77	11987.77	11983.19	1.9087760600000006	2017-12-10 08:35:00
1512891360	11982.28	11983.19	11983.19	11982.36	0.55110683	2017-12-10 08:36:00
1512891420	11959.7	11982.36	11982.36	11959.7	1.1386276	2017-12-10 08:37:00
1512891480	11911.1	11954.13	11954.13	11911.11	4.005238349999999	2017-12-10 08:38:00
1512891540	11900.01	11910.91	11910.91	11900.02	0.8571614000000001	2017-12-10 08:39:00
1512891600	11857.74	11900.02	11900.02	11860.09	1.4710130700000004	2017-12-10 08:40:00
1512891660	11846.79	11862.69	11862.69	11846.82	0.8928733500000001	2017-12-10 08:41:00
1512891720	11846.82	11846.83	11846.82	11846.83	0.68175379	2017-12-10 08:42:00
1512891780	11846.83	11899.99	11846.83	11898.65	1.8245209500000001	2017-12-10 08:43:00
1512891840	11895.22	11943.21	11895.22	11920.0	0.42842362999999994	2017-12-10 08:44:00
1512891900	11919.99	11920.0	11919.99	11920.0	0.9272833000000001	2017-12-10 08:45:00
1512891960	11919.99	11924.44	11920.0	11924.44	1.9341667000000002	2017-12-10 08:46:00
1512892020	11924.43	11954.6	11924.43	11946.46	1.0619012600000002	2017-12-10 08:47:00
1512892080	11946.41	11960.0	11946.41	11960.0	1.0735660200000001	2017-12-10 08:48:00
1512892140	11960.0	11971.83	11960.0	11971.19	0.66459984	2017-12-10 08:49:00
1512892200	11970.54	11987.24	11971.19	11970.54	1.36575545	2017-12-10 08:50:00
1512892260	11926.35	11970.55	11970.55	11940.0	1.38553008	2017-12-10 08:51:00
1512892320	11908.31	11939.76	11939.76	11908.31	1.59434508	2017-12-10 08:52:00
1512892380	11896.92	11907.73	11900.19	11899.96	1.0302054900000002	2017-12-10 08:53:00
1512892440	11899.95	11899.96	11899.96	11899.96	0.8310100800000003	2017-12-10 08:54:00
1512892500	11899.1	11900.0	11899.96	11900.0	1.18760691	2017-12-10 08:55:00
1512892560	11899.89	11900.0	11900.0	11899.99	1.8063051600000004	2017-12-10 08:56:00
1512892620	11899.98	11899.99	11899.99	11899.99	3.859060949999998	2017-12-10 08:57:00
1512892680	11899.98	11900.0	11899.99	11900.0	3.1402756999999997	2017-12-10 08:58:00
1512892740	11899.99	11950.0	11899.99	11950.0	2.53866971	2017-12-10 08:59:00
1512892800	11949.99	11950.0	11950.0	11950.0	0.9594773800000003	2017-12-10 09:00:00
1512892860	11949.99	11958.22	11950.0	11958.22	1.2056810800000002	2017-12-10 09:01:00
1512892920	11957.86	11966.0	11957.86	11966.0	1.2200508300000001	2017-12-10 09:02:00
1512892980	11958.43	11966.0	11966.0	11958.46	9.987464639999999	2017-12-10 09:03:00
1512893040	11940.0	11958.44	11958.44	11940.0	0.7820831700000002	2017-12-10 09:04:00
1512893100	11920.0	11930.49	11922.85	11930.09	1.14311851	2017-12-10 09:05:00
1512893160	11930.0	11930.06	11930.0	11930.0	2.73750293	2017-12-10 09:06:00
1512893220	11930.0	11930.01	11930.01	11930.0	0.94560098	2017-12-10 09:07:00
1512893280	11930.0	11930.01	11930.01	11930.01	2.1559043200000003	2017-12-10 09:08:00
1512893340	11930.0	11930.01	11930.01	11930.01	0.57911425	2017-12-10 09:09:00
1512893400	11930.0	11930.01	11930.01	11930.0	1.8103067900000003	2017-12-10 09:10:00
1512893460	11930.0	11930.01	11930.01	11930.0	1.7826858400000003	2017-12-10 09:11:00
1512893520	11880.0	11930.01	11930.0	11880.0	6.251911569999999	2017-12-10 09:12:00
1512893580	11880.0	11880.01	11880.01	11880.01	1.1805614700000002	2017-12-10 09:13:00
1512893640	11876.61	11880.01	11880.01	11876.61	1.4627914300000002	2017-12-10 09:14:00
1512893700	11825.42	11875.58	11875.58	11830.74	1.4926976700000003	2017-12-10 09:15:00
1512893760	11813.67	11830.71	11830.71	11813.67	1.6713876800000007	2017-12-10 09:16:00
1512893820	11800.04	11827.28	11827.28	11803.46	1.6170882400000002	2017-12-10 09:17:00
1512893880	11800.0	11805.85	11805.85	11801.91	1.1536864400000004	2017-12-10 09:18:00
1512893940	11766.83	11801.89	11801.89	11780.61	1.9201127300000003	2017-12-10 09:19:00
1512894000	11738.29	11773.33	11750.0	11749.01	1.0318687200000003	2017-12-10 09:20:00
1512894060	11660.46	11749.01	11749.01	11660.46	1.0190379100000002	2017-12-10 09:21:00
1512894120	11650.0	11689.86	11689.86	11650.35	1.5490263300000002	2017-12-10 09:22:00
1512894180	11633.45	11650.35	11650.35	11649.53	1.4456595500000002	2017-12-10 09:23:00
1512894240	11600.04	11649.54	11649.53	11600.04	2.5195924800000005	2017-12-10 09:24:00
1512894300	11572.62	11601.0	11600.05	11589.81	2.155133680000001	2017-12-10 09:25:00
1512894360	11566.69	11589.89	11589.89	11588.59	2.0895898099999997	2017-12-10 09:26:00
1512894420	11586.89	11588.6	11588.6	11586.89	1.2141714800000005	2017-12-10 09:27:00
1512894480	11560.0	11586.89	11586.89	11565.85	1.0528999200000002	2017-12-10 09:28:00
1512894540	11560.0	11571.66	11571.66	11571.25	1.31569635	2017-12-10 09:29:00
1512894600	11571.24	11590.75	11571.25	11590.74	1.7917876000000001	2017-12-10 09:30:00
1512894660	11581.99	11668.36	11581.99	11658.2	5.499211959999998	2017-12-10 09:31:00
1512894720	11658.25	11660.0	11658.39	11660.0	0.8518665100000002	2017-12-10 09:32:00
1512894780	11659.99	11719.01	11660.0	11712.03	2.0091483200000004	2017-12-10 09:33:00
1512894840	11657.76	11718.98	11718.98	11675.31	2.0130524100000002	2017-12-10 09:34:00
1512894900	11666.57	11691.87	11681.04	11689.71	0.96584718	2017-12-10 09:35:00
1512894960	11689.76	11800.0	11689.76	11795.18	2.1129866600000002	2017-12-10 09:36:00
1512895020	11790.55	11901.56	11795.18	11901.56	1.3267289200000003	2017-12-10 09:37:00
1512895080	11769.97	11878.65	11878.65	11783.68	1.4465951799999999	2017-12-10 09:38:00
1512895140	11780.18	11783.64	11783.64	11782.93	0.6596781900000002	2017-12-10 09:39:00
1512895200	11691.49	11783.0	11782.92	11753.85	3.0544473299999995	2017-12-10 09:40:00
1512895260	11689.75	11753.83	11753.83	11697.33	0.9262183500000004	2017-12-10 09:41:00
1512895320	11658.68	11714.99	11699.97	11714.98	1.5767274500000001	2017-12-10 09:42:00
1512895380	11651.06	11715.0	11714.98	11674.37	1.6873949799999994	2017-12-10 09:43:00
1512895440	11649.99	11672.83	11672.83	11649.99	1.2673534100000001	2017-12-10 09:44:00
1512895500	11650.0	11713.14	11650.0	11702.57	1.2707085300000003	2017-12-10 09:45:00
1512895560	11691.0	11725.14	11703.06	11725.11	1.6289059000000006	2017-12-10 09:46:00
1512895620	11703.79	11725.0	11709.66	11720.08	2.273395989999999	2017-12-10 09:47:00
1512895680	11690.0	11724.99	11724.98	11722.86	1.2559890300000003	2017-12-10 09:48:00
1512895740	11694.92	11722.9	11722.9	11717.37	1.8915836400000001	2017-12-10 09:49:00
1512895800	11694.92	11717.38	11717.38	11706.31	2.38844356	2017-12-10 09:50:00
1512895860	11690.0	11706.28	11706.26	11704.67	0.6459348400000002	2017-12-10 09:51:00
1512895920	11665.43	11704.89	11704.68	11702.85	1.2857463700000002	2017-12-10 09:52:00
1512895980	11700.0	11702.81	11700.26	11700.01	3.085727599999999	2017-12-10 09:53:00
1512896040	11700.0	11700.01	11700.0	11700.01	1.8611374100000004	2017-12-10 09:54:00
1512896100	11655.0	11700.01	11700.01	11677.89	13.028814119999998	2017-12-10 09:55:00
1512896160	11677.89	11697.87	11677.89	11697.75	1.0347627600000002	2017-12-10 09:56:00
1512896220	11695.76	11700.0	11699.98	11700.0	2.521296999999999	2017-12-10 09:57:00
1512896280	11700.0	11790.0	11700.0	11790.0	2.24407746	2017-12-10 09:58:00
1512896340	11761.41	11800.0	11789.99	11781.43	0.9319239200000002	2017-12-10 09:59:00
1512896400	11765.65	11799.99	11775.38	11780.23	1.9201888600000003	2017-12-10 10:00:00
1512896460	11780.01	11780.23	11780.23	11780.22	0.9881982400000003	2017-12-10 10:01:00
1512896520	11780.22	11835.07	11780.22	11830.24	1.73929777	2017-12-10 10:02:00
1512896580	11830.01	11837.79	11830.23	11830.05	0.9734267300000001	2017-12-10 10:03:00
1512896640	11830.04	11830.05	11830.05	11830.05	1.2234360400000002	2017-12-10 10:04:00
1512896700	11830.0	11830.05	11830.05	11830.0	1.11772749	2017-12-10 10:05:00
1512896760	11830.0	11830.01	11830.01	11830.01	1.4910235400000005	2017-12-10 10:06:00
1512896820	11830.0	11851.8	11830.01	11845.03	0.8226156400000002	2017-12-10 10:07:00
1512896880	11840.01	11845.12	11845.03	11840.26	2.2199089499999998	2017-12-10 10:08:00
1512896940	11830.0	11840.25	11840.25	11830.0	3.452709159999999	2017-12-10 10:09:00
1512897000	11830.0	11830.01	11830.01	11830.0	2.217457439999999	2017-12-10 10:10:00
1512897060	11749.38	11830.01	11830.0	11749.94	6.248759740000001	2017-12-10 10:11:00
1512897120	11749.76	11749.94	11749.94	11749.85	1.1914633300000004	2017-12-10 10:12:00
1512897180	11730.0	11749.84	11746.4	11744.76	1.6768709200000003	2017-12-10 10:13:00
1512897240	11734.76	11749.85	11740.0	11742.27	1.4095629600000006	2017-12-10 10:14:00
1512897300	11727.12	11749.85	11749.63	11738.98	1.1547032000000002	2017-12-10 10:15:00
1512897360	11726.86	11748.0	11733.12	11747.0	0.9614636500000002	2017-12-10 10:16:00
1512897420	11746.99	11780.0	11747.0	11780.0	1.2762022500000005	2017-12-10 10:17:00
1512897480	11777.93	11799.0	11777.93	11799.0	1.2048698700000002	2017-12-10 10:18:00
1512897540	11791.55	11800.0	11799.0	11798.73	1.1186256100000003	2017-12-10 10:19:00
1512897600	11784.3	11798.73	11798.73	11798.65	1.0357646900000004	2017-12-10 10:20:00
1512897660	11798.45	11805.0	11798.65	11805.0	1.9584083800000005	2017-12-10 10:21:00
1512897720	11804.99	11847.2	11805.0	11847.2	3.95309217	2017-12-10 10:22:00
1512897780	11845.41	11849.98	11847.2	11848.35	1.1504204000000002	2017-12-10 10:23:00
1512897840	11833.51	11850.0	11850.0	11834.38	1.3765549700000004	2017-12-10 10:24:00
1512897900	11819.98	11849.18	11830.06	11819.98	2.56242107	2017-12-10 10:25:00
1512897960	11778.16	11809.83	11809.83	11778.16	1.5199007500000006	2017-12-10 10:26:00
1512898020	11757.88	11772.53	11772.17	11758.18	0.64350977	2017-12-10 10:27:00
1512898080	11760.25	11800.0	11764.09	11799.99	1.1341238200000001	2017-12-10 10:28:00
1512898140	11799.99	11818.61	11799.99	11812.83	0.8850504200000002	2017-12-10 10:29:00
1512898200	11810.82	11842.0	11842.0	11815.32	0.9932679300000002	2017-12-10 10:30:00
1512898260	11815.32	11819.96	11815.79	11817.87	1.0564888700000001	2017-12-10 10:31:00
1512898320	11799.99	11817.86	11815.43	11800.0	0.9943573700000001	2017-12-10 10:32:00
1512898380	11774.39	11800.0	11800.0	11798.94	0.8283629700000001	2017-12-10 10:33:00
1512898440	11781.72	11781.93	11781.93	11781.93	0.99972464	2017-12-10 10:34:00
1512898500	11781.93	11800.0	11781.93	11800.0	1.4581941300000005	2017-12-10 10:35:00
1512898560	11799.99	11834.18	11800.0	11827.34	0.4277674	2017-12-10 10:36:00
1512898620	11824.15	11840.09	11826.21	11840.09	1.7003087400000003	2017-12-10 10:37:00
1512898680	11840.08	11850.0	11840.09	11850.0	1.5229284600000004	2017-12-10 10:38:00
1512898740	11850.0	11890.0	11850.0	11880.99	2.22126628	2017-12-10 10:39:00
1512898800	11885.91	11910.52	11889.99	11910.52	1.7630338700000003	2017-12-10 10:40:00
1512898860	11840.09	11906.37	11906.37	11849.85	1.1472050000000003	2017-12-10 10:41:00
1512898920	11848.6	11899.99	11849.76	11899.99	1.5929280800000003	2017-12-10 10:42:00
1512898980	11899.99	11930.2	11899.99	11930.2	1.31440745	2017-12-10 10:43:00
1512899040	11930.0	11985.0	11930.2	11985.0	1.4221512200000004	2017-12-10 10:44:00
1512899100	11966.13	11990.75	11985.0	11987.75	1.6178674300000002	2017-12-10 10:45:00
1512899160	11978.66	11987.12	11987.12	11980.95	0.6998332900000002	2017-12-10 10:46:00
1512899220	11973.78	11993.03	11980.95	11993.03	2.1837088099999997	2017-12-10 10:47:00
1512899280	11986.0	11992.27	11991.57	11986.02	1.1336759800000005	2017-12-10 10:48:00
1512899340	11986.02	11998.0	11986.02	11987.09	0.73889242	2017-12-10 10:49:00
1512899400	11987.09	11998.32	11990.1	11998.32	2.2537262100000004	2017-12-10 10:50:00
1512899460	11992.19	12034.47	11998.28	12010.0	2.1124017199999994	2017-12-10 10:51:00
1512899520	12002.5	12010.45	12005.98	12005.6	1.01539548	2017-12-10 10:52:00
1512899580	12005.56	12030.62	12005.56	12025.07	1.55710712	2017-12-10 10:53:00
1512899640	12024.75	12025.46	12024.98	12025.14	1.7548418800000003	2017-12-10 10:54:00
1512899700	12025.28	12027.51	12025.33	12027.51	2.4101915499999986	2017-12-10 10:55:00
1512899760	12025.48	12030.62	12027.54	12030.13	1.14189081	2017-12-10 10:56:00
1512899820	12030.13	12031.0	12030.13	12030.92	1.1451990700000003	2017-12-10 10:57:00
1512899880	12031.16	12079.96	12035.0	12079.92	2.3958685599999994	2017-12-10 10:58:00
1512899940	12079.84	12087.91	12079.88	12087.9	3.9005979200000005	2017-12-10 10:59:00
1512900000	12087.9	12140.25	12087.91	12116.7	1.7962005700000003	2017-12-10 11:00:00
1512900060	12095.0	12116.18	12116.18	12095.03	2.0499811700000006	2017-12-10 11:01:00
1512900120	12045.42	12095.03	12095.03	12055.26	1.4679999100000003	2017-12-10 11:02:00
1512900180	12046.17	12060.0	12055.25	12046.8	1.8004663300000006	2017-12-10 11:03:00
1512900240	12046.8	12090.13	12046.8	12086.42	1.8223716300000004	2017-12-10 11:04:00
1512900300	12085.39	12089.93	12086.38	12089.93	0.9445218400000004	2017-12-10 11:05:00
1512900360	12089.93	12098.86	12089.93	12090.35	2.1832159399999997	2017-12-10 11:06:00
1512900420	12095.04	12190.0	12098.68	12189.97	2.0923276099999994	2017-12-10 11:07:00
1512900480	12187.02	12189.98	12187.02	12187.03	2.8406735499999987	2017-12-10 11:08:00
1512900540	12187.01	12199.99	12187.03	12188.02	3.5230842599999987	2017-12-10 11:09:00
1512900600	12188.0	12200.0	12188.02	12200.0	2.6569588899999985	2017-12-10 11:10:00
1512900660	12200.0	12249.8	12200.0	12237.5	1.6747270500000002	2017-12-10 11:11:00
1512900720	12233.34	12258.74	12237.5	12258.74	2.6323025299999983	2017-12-10 11:12:00
1512900780	12235.68	12265.0	12247.06	12265.0	5.823371699999998	2017-12-10 11:13:00
1512900840	12263.23	12300.0	12264.96	12300.0	6.591096399999999	2017-12-10 11:14:00
1512900900	12299.14	12366.47	12299.99	12335.17	2.0382148000000004	2017-12-10 11:15:00
1512900960	12336.01	12369.99	12339.99	12366.92	1.1097053200000002	2017-12-10 11:16:00
1512901020	12337.04	12366.87	12366.87	12347.45	1.1983037300000003	2017-12-10 11:17:00
1512901080	12207.54	12347.42	12347.42	12245.65	3.927574289999999	2017-12-10 11:18:00
1512901140	12223.46	12280.21	12223.46	12254.94	1.6181455100000002	2017-12-10 11:19:00
1512901200	12221.0	12267.34	12240.37	12267.34	1.0850881200000002	2017-12-10 11:20:00
1512901260	12259.86	12290.71	12259.86	12273.0	2.369105089999998	2017-12-10 11:21:00
1512901320	12273.02	12321.56	12273.02	12318.75	1.5123976200000002	2017-12-10 11:22:00
1512901380	12300.3	12324.99	12315.53	12308.32	2.03227566	2017-12-10 11:23:00
1512901440	12266.89	12304.96	12304.96	12278.25	1.7098602500000004	2017-12-10 11:24:00
1512901500	12254.05	12277.16	12272.01	12269.97	0.9217692800000002	2017-12-10 11:25:00
1512901560	12268.0	12271.2	12270.0	12268.01	1.18811586	2017-12-10 11:26:00
1512901620	12265.94	12268.01	12268.01	12267.96	0.5843471000000002	2017-12-10 11:27:00
1512901680	12267.02	12268.0	12267.91	12268.0	1.1682747000000002	2017-12-10 11:28:00
1512901740	12268.0	12300.0	12268.0	12300.0	2.66565713	2017-12-10 11:29:00
1512901800	12299.99	12309.41	12299.99	12309.01	1.3077374300000004	2017-12-10 11:30:00
1512901860	12309.01	12309.02	12309.02	12309.01	1.21439221	2017-12-10 11:31:00
1512901920	12309.01	12309.02	12309.02	12309.02	1.2707334500000003	2017-12-10 11:32:00
1512901980	12309.01	12309.02	12309.02	12309.02	1.1230781900000002	2017-12-10 11:33:00
1512902040	12309.01	12309.02	12309.01	12309.01	0.8656711500000001	2017-12-10 11:34:00
1512902100	12309.01	12309.02	12309.02	12309.02	1.0541413300000002	2017-12-10 11:35:00
1512902160	12309.01	12318.88	12309.01	12318.81	3.021201499999999	2017-12-10 11:36:00
1512902220	12318.87	12319.0	12318.88	12319.0	1.86803789	2017-12-10 11:37:00
1512902280	12319.0	12360.0	12319.0	12359.96	3.217632419999999	2017-12-10 11:38:00
1512902340	12359.93	12396.52	12359.93	12396.52	1.8172142000000004	2017-12-10 11:39:00
1512902400	12396.52	12425.0	12396.52	12425.0	8.383037360000001	2017-12-10 11:40:00
1512902460	12417.56	12470.0	12424.99	12466.76	2.21025838	2017-12-10 11:41:00
