unixtime	low	high	open	close	volume	intervallStart_datetime
1512831600	13116.5	13162.07	13162.0	13116.6	12.60040965999996	2017-12-09 16:00:00
1512832500	12820.66	13116.6	13116.6	12838.94	19.33870595999998	2017-12-09 16:15:00
1512833400	12755.22	13010.5	12838.92	12860.0	32.259974910000025	2017-12-09 16:30:00
1512834300	12750.0	12880.0	12834.21	12773.96	19.96408086999999	2017-12-09 16:45:00
1512835200	12662.02	12914.69	12772.59	12662.03	23.143530220000063	2017-12-09 17:00:00
1512836100	12500.0	12695.91	12669.87	12551.12	37.33761630000002	2017-12-09 17:15:00
1512837000	12200.0	12553.52	12553.52	12365.73	39.122239080000035	2017-12-09 17:30:00
1512837900	12131.44	12375.0	12375.0	12209.91	38.69615874000005	2017-12-09 17:45:00
1512838800	11721.7	12209.95	12135.0	11949.99	75.54460874000003	2017-12-09 18:00:00
1512839700	11555.0	11998.99	11950.0	11966.0	54.47276486000001	2017-12-09 18:15:00
1512840600	11668.0	11993.22	11965.99	11706.43	45.24841450999995	2017-12-09 18:30:00
1512841500	11110.02	11713.0	11706.47	11579.93	61.98287191	2017-12-09 18:45:00
1512842400	11501.0	12628.92	11508.59	12628.92	56.75302671000011	2017-12-09 19:00:00
1512843300	12350.52	12968.0	12620.99	12665.11	48.76041321999999	2017-12-09 19:15:00
1512844200	12323.01	12680.0	12665.1	12558.71	34.74599480000005	2017-12-09 19:30:00
1512845100	12545.05	12683.88	12558.71	12598.13	30.370692750000025	2017-12-09 19:45:00
1512846000	12584.03	12680.0	12598.13	12588.92	25.517868859999982	2017-12-09 20:00:00
1512846900	12373.29	12580.05	12580.05	12410.09	25.100775560000024	2017-12-09 20:15:00
1512847800	12220.0	12500.0	12410.1	12445.81	36.71264916000002	2017-12-09 20:30:00
1512848700	12352.37	12446.0	12445.81	12378.33	17.990984109999967	2017-12-09 20:45:00
1512849600	12377.45	12537.48	12378.46	12530.0	19.73598911999998	2017-12-09 21:00:00
1512850500	12536.43	12598.98	12536.43	12570.0	20.474912930000034	2017-12-09 21:15:00
1512851400	12569.99	12862.0	12570.0	12740.01	31.19616324000003	2017-12-09 21:30:00
1512852300	12655.5	12774.99	12740.01	12674.01	17.533248299999958	2017-12-09 21:45:00
1512853200	12560.02	12717.11	12674.01	12561.42	15.844203689999965	2017-12-09 22:00:00
1512854100	12550.0	12613.62	12560.75	12568.01	18.12054679999997	2017-12-09 22:15:00
1512855000	12567.68	12657.63	12567.68	12630.0	18.587597779999978	2017-12-09 22:30:00
1512855900	12616.53	12724.99	12630.0	12724.98	21.329362929999995	2017-12-09 22:45:00
1512856800	12691.71	12749.5	12724.98	12749.49	11.957397549999966	2017-12-09 23:00:00
1512857700	12739.25	12899.0	12743.98	12852.9	24.603085830000033	2017-12-09 23:15:00
1512858600	12850.01	13182.0	12852.9	13128.37	27.376861200000018	2017-12-09 23:30:00
1512859500	12861.05	13328.97	13128.48	13059.38	33.34864256000004	2017-12-09 23:45:00
1512860400	12850.04	13059.15	13059.15	12914.74	22.628381630000025	2017-12-10 00:00:00
1512861300	12886.15	12997.54	12902.77	12996.99	16.16638167999996	2017-12-10 00:15:00
1512862200	12882.23	12997.31	12997.31	12899.31	14.530717539999964	2017-12-10 00:30:00
1512863100	12548.39	12963.59	12899.01	12926.2	16.698955929999975	2017-12-10 00:45:00
1512864000	12500.01	12926.18	12926.18	12543.88	13.49638421999997	2017-12-10 01:00:00
1512864900	12439.74	12660.0	12548.37	12521.0	16.477894379999977	2017-12-10 01:15:00
1512865800	12520.91	12636.44	12521.0	12550.14	16.267138119999977	2017-12-10 01:30:00
1512866700	12490.45	12558.61	12550.0	12550.71	12.059336299999973	2017-12-10 01:45:00
1512867600	12333.0	12550.69	12550.36	12411.0	19.782003540000005	2017-12-10 02:00:00
1512868500	12200.0	12467.03	12411.0	12416.17	15.042685389999958	2017-12-10 02:15:00
1512869400	12258.46	12499.88	12448.66	12262.96	10.744967269999984	2017-12-10 02:30:00
1512870300	12123.1	12307.97	12262.96	12205.81	15.733356579999965	2017-12-10 02:45:00
1512871200	12245.24	12349.99	12259.16	12345.96	20.27272880000001	2017-12-10 03:00:00
1512872100	12168.22	12399.0	12345.97	12180.53	10.498011839999988	2017-12-10 03:15:00
1512873000	12090.07	12193.79	12179.04	12090.07	9.322709059999983	2017-12-10 03:30:00
1512873900	11848.94	12090.01	12090.0	11874.58	12.520438009999976	2017-12-10 03:45:00
1512874800	11700.0	11876.31	11870.53	11726.15	34.230562330000055	2017-12-10 04:00:00
1512875700	11701.0	11875.81	11717.63	11776.96	23.668441299999994	2017-12-10 04:15:00
1512876600	11530.1	11776.61	11776.61	11554.07	26.384956140000003	2017-12-10 04:30:00
1512877500	11500.0	11732.89	11560.05	11500.01	23.659276100000028	2017-12-10 04:45:00
1512878400	11500.0	12059.93	11500.01	11776.82	30.57735610000004	2017-12-10 05:00:00
1512879300	11550.0	11776.82	11776.82	11550.0	12.775028459999975	2017-12-10 05:15:00
1512880200	11510.04	11791.04	11550.0	11779.06	16.504277029999976	2017-12-10 05:30:00
1512881100	11774.24	12049.94	11774.24	12014.99	16.172153419999997	2017-12-10 05:45:00
1512882000	11853.63	12040.14	11997.59	11982.17	9.255631099999993	2017-12-10 06:00:00
1512882900	11790.11	11965.92	11965.92	11915.24	11.067879349999982	2017-12-10 06:15:00
1512883800	11698.12	11924.74	11914.93	11718.0	10.235417489999985	2017-12-10 06:30:00
1512884700	11667.42	11785.31	11718.0	11783.73	17.065100559999976	2017-12-10 06:45:00
1512885600	11747.12	11910.0	11783.73	11747.12	16.906281639999992	2017-12-10 07:00:00
1512886500	11636.68	11788.26	11747.12	11726.09	11.780459249999979	2017-12-10 07:15:00
1512887400	11726.06	12020.0	11726.09	11956.81	11.360579219999972	2017-12-10 07:30:00
1512888300	11956.8	12314.68	11956.8	12280.0	18.20117877999998	2017-12-10 07:45:00
1512889200	12090.56	12285.0	12279.91	12118.57	16.470731199999978	2017-12-10 08:00:00
1512890100	11971.55	12149.98	12115.51	11972.62	10.684070129999967	2017-12-10 08:15:00
1512891000	11846.79	11988.96	11972.63	11920.0	21.892911770000005	2017-12-10 08:30:00
1512891900	11896.92	11987.24	11919.99	11950.0	24.40028173000002	2017-12-10 08:45:00
1512892800	11876.61	11966.0	11950.0	11876.61	34.20425518999996	2017-12-10 09:00:00
1512893700	11560.0	11875.58	11875.58	11571.25	23.24764899	2017-12-10 09:15:00
1512894600	11571.24	11901.56	11571.25	11649.99	27.189044449999994	2017-12-10 09:30:00
1512895500	11650.0	11800.0	11650.0	11781.43	37.348448130000065	2017-12-10 09:45:00
1512896400	11730.0	11851.8	11775.38	11742.27	28.692646810000088	2017-12-10 10:00:00
1512897300	11726.86	11850.0	11749.63	11812.83	21.935111020000043	2017-12-10 10:15:00
1512898200	11774.39	11985.0	11842.0	11985.0	19.442392409999986	2017-12-10 10:30:00
1512899100	11966.13	12087.91	11985.0	12087.9	26.061198250000036	2017-12-10 10:45:00
1512900000	12045.42	12300.0	12087.91	12300.0	39.89929938000018	2017-12-10 11:00:00
1512900900	12207.54	12369.99	12299.99	12300.0	25.128834459999975	2017-12-10 11:15:00
1512901800	12299.99	12470.0	12299.99	12379.98	34.60529948000007	2017-12-10 11:30:00
1512902700	12125.47	12399.99	12399.98	12153.55	23.05546114000002	2017-12-10 11:45:00
1512903600	12153.55	12248.55	12153.55	12203.2	18.994644449999996	2017-12-10 12:00:00
1512904500	12182.86	12250.0	12206.91	12249.99	19.337653579999966	2017-12-10 12:15:00
1512905400	12060.63	12250.0	12249.99	12060.63	19.82216358999997	2017-12-10 12:30:00
1512906300	12006.51	12114.05	12060.64	12100.91	20.510273109999982	2017-12-10 12:45:00
1512907200	12020.0	12114.05	12100.41	12095.25	20.723567589999988	2017-12-10 13:00:00
1512908100	12070.68	12098.65	12095.25	12098.47	17.37305400999998	2017-12-10 13:15:00
1512909000	12098.46	12234.28	12098.47	12215.04	26.964967199999982	2017-12-10 13:30:00
1512909900	12215.04	12247.0	12215.04	12247.0	21.882329699999982	2017-12-10 13:45:00
1512910800	12246.99	12450.0	12246.99	12449.99	23.95181271999998	2017-12-10 14:00:00
1512911700	12344.38	12498.0	12450.0	12496.0	39.739427180000035	2017-12-10 14:15:00
1512912600	12496.0	12884.0	12496.0	12776.42	37.123085660000015	2017-12-10 14:30:00
1512913500	12620.05	12930.0	12776.41	12926.05	32.13745796000009	2017-12-10 14:45:00
1512914400	12926.02	13274.98	12926.05	13120.0	45.320815170000024	2017-12-10 15:00:00
1512915300	13119.99	13568.15	13119.99	13491.83	47.85176808000001	2017-12-10 15:15:00
1512916200	13140.04	13590.0	13491.84	13242.3	39.75331852000006	2017-12-10 15:30:00
1512917100	13006.02	13370.0	13242.28	13302.01	33.721447460000086	2017-12-10 15:45:00
1512918000	12931.01	13302.01	13302.0	13029.04	39.76442395999999	2017-12-10 16:00:00
1512918900	13028.91	13325.62	13028.93	13299.99	27.410769390000024	2017-12-10 16:15:00
1512919800	13295.5	13499.0	13300.0	13406.79	29.2768335600001	2017-12-10 16:30:00
1512920700	13255.04	13464.99	13406.8	13435.56	20.71240909000004	2017-12-10 16:45:00
1512921600	13389.0	13481.62	13435.57	13447.72	21.039791649999984	2017-12-10 17:00:00
1512922500	13447.71	13543.99	13447.71	13543.99	26.694658560000008	2017-12-10 17:15:00
1512923400	13386.53	13581.0	13545.03	13400.0	25.762296100000036	2017-12-10 17:30:00
1512924300	13232.81	13452.0	13400.0	13350.02	24.432759850000007	2017-12-10 17:45:00
1512925200	13332.0	13408.69	13350.03	13380.49	13.29659288999996	2017-12-10 18:00:00
1512926100	13304.22	13380.5	13380.5	13365.71	16.196668829999943	2017-12-10 18:15:00
1512927000	13360.64	13428.87	13365.71	13390.0	14.22645527999997	2017-12-10 18:30:00
1512927900	13360.01	13409.99	13390.0	13382.07	12.061483539999951	2017-12-10 18:45:00
1512928800	13368.5	13383.71	13382.08	13383.0	15.493332799999948	2017-12-10 19:00:00
1512929700	13255.52	13383.01	13383.01	13260.7	13.684382619999953	2017-12-10 19:15:00
1512930600	13089.95	13260.67	13260.67	13200.0	23.099354779999963	2017-12-10 19:30:00
1512931500	13200.0	13361.01	13200.0	13242.0	16.963696409999965	2017-12-10 19:45:00
1512932400	13232.0	13300.0	13242.0	13300.0	11.509645799999966	2017-12-10 20:00:00
1512933300	13200.01	13300.0	13300.0	13298.73	13.029304439999951	2017-12-10 20:15:00
1512934200	13297.73	13425.0	13299.0	13424.99	28.349700840000047	2017-12-10 20:30:00
1512935100	13424.99	13566.0	13425.0	13448.33	27.87029962000004	2017-12-10 20:45:00
1512936000	13313.05	13554.97	13448.33	13313.06	23.079018460000043	2017-12-10 21:00:00
1512936900	13313.05	13475.92	13313.06	13432.01	16.949534209999968	2017-12-10 21:15:00
1512937800	13370.29	13432.01	13432.0	13370.29	16.964510849999982	2017-12-10 21:30:00
1512938700	13335.0	13399.78	13370.29	13361.01	11.343017149999971	2017-12-10 21:45:00
1512939600	13163.79	13388.87	13361.0	13200.01	18.871473039999977	2017-12-10 22:00:00
1512940500	12701.05	13257.69	13200.01	12939.96	28.502563320000142	2017-12-10 22:15:00
1512941400	12900.08	13189.99	12939.96	12939.79	18.89847305999997	2017-12-10 22:30:00
1512942300	12619.8	12940.0	12939.79	12748.21	26.997246400000034	2017-12-10 22:45:00
1512943200	12711.76	12949.98	12748.21	12818.67	24.58483961999998	2017-12-10 23:00:00
1512944100	12794.69	13075.45	12818.41	13000.91	26.26323162000004	2017-12-10 23:15:00
1512945000	12875.15	12999.99	12990.0	12946.72	14.404766399999959	2017-12-10 23:30:00
1512945900	12520.1	12946.71	12946.71	12829.72	18.441988860000002	2017-12-10 23:45:00
1512946800	12761.31	13600.0	12829.67	13159.84	44.07363354999996	2017-12-11 00:00:00
1512947700	13155.15	13359.14	13159.61	13297.99	15.464476399999967	2017-12-11 00:15:00
1512948600	13199.0	13420.0	13297.99	13243.82	19.61520861000001	2017-12-11 00:30:00
1512949500	12870.0	13269.17	13232.17	13040.65	15.31117099999997	2017-12-11 00:45:00
1512950400	13040.51	13249.48	13040.65	13184.75	23.78774675000002	2017-12-11 01:00:00
1512951300	13128.24	13245.0	13184.67	13167.55	13.912745719999958	2017-12-11 01:15:00
1512952200	13122.66	13236.87	13165.89	13189.49	5.55017393999999	2017-12-11 01:30:00
1512953100	13193.48	13261.91	13193.55	13255.95	18.038359330000006	2017-12-11 01:45:00
1512954000	13255.95	13448.88	13255.96	13448.87	14.73785966999998	2017-12-11 02:00:00
1512954900	13370.53	13570.76	13448.88	13570.0	18.86295297999998	2017-12-11 02:15:00
1512955800	13570.01	13770.01	13570.01	13687.9	15.351613089999978	2017-12-11 02:30:00
1512956700	13568.17	13800.0	13649.0	13800.0	12.054360579999992	2017-12-11 02:45:00
1512957600	13674.95	13800.0	13799.99	13674.95	9.056895439999995	2017-12-11 03:00:00
1512958500	13674.96	13880.0	13674.96	13880.0	8.446080869999996	2017-12-11 03:15:00
1512959400	13880.52	13929.98	13880.52	13928.0	12.012749479999995	2017-12-11 03:30:00
1512960300	13900.03	13987.0	13927.99	13984.95	6.749754489999992	2017-12-11 03:45:00
1512961200	13950.0	14080.0	13984.95	14080.0	22.776020160000012	2017-12-11 04:00:00
1512962100	14080.0	14180.0	14080.0	14179.99	15.335002889999982	2017-12-11 04:15:00
1512963000	14179.99	14299.0	14180.0	14296.99	13.04241448999998	2017-12-11 04:30:00
1512963900	14029.63	14297.0	14296.99	14044.45	32.82916911000001	2017-12-11 04:45:00
1512964800	14044.45	14271.63	14044.45	14196.01	7.450265889999988	2017-12-11 05:00:00
1512965700	14000.01	14242.24	14196.01	14055.75	13.121822429999984	2017-12-11 05:15:00
1512966600	13820.02	14055.69	14055.69	13820.02	7.468679009999996	2017-12-11 05:30:00
1512967500	13819.95	14097.0	13820.0	14069.99	8.002157679999991	2017-12-11 05:45:00
1512968400	14050.01	14209.99	14050.01	14129.35	7.791862539999986	2017-12-11 06:00:00
1512969300	14100.0	14149.0	14148.99	14120.84	7.9304687899999875	2017-12-11 06:15:00
1512970200	14100.0	14139.99	14100.58	14102.51	11.950807259999971	2017-12-11 06:30:00
1512971100	14100.0	14134.99	14134.98	14100.0	9.191785539999982	2017-12-11 06:45:00
1512972000	13986.32	14119.99	14100.0	14097.0	10.178877479999972	2017-12-11 07:00:00
1512972900	14071.93	14229.96	14097.01	14199.04	15.294498419999956	2017-12-11 07:15:00
1512973800	14172.05	14267.59	14252.2	14220.28	14.778745549999972	2017-12-11 07:30:00
1512974700	14200.02	14395.0	14220.09	14394.99	23.866990590000057	2017-12-11 07:45:00
1512975600	14393.0	14400.0	14395.0	14400.0	32.18719238000009	2017-12-11 08:00:00
1512976500	14399.99	14495.0	14400.0	14402.01	22.925459419999992	2017-12-11 08:15:00
1512977400	14402.0	14492.0	14402.01	14491.9	23.19944674000006	2017-12-11 08:30:00
1512978300	14402.01	14492.0	14491.9	14423.0	21.07430667	2017-12-11 08:45:00
1512979200	14422.99	14493.08	14423.0	14442.0	22.67122784000006	2017-12-11 09:00:00
1512980100	14275.0	14478.99	14443.51	14303.29	20.94252496000003	2017-12-11 09:15:00
1512981000	14239.72	14303.3	14303.29	14290.0	23.55950598000008	2017-12-11 09:30:00
1512981900	14289.99	14430.12	14290.0	14302.51	30.448769200000037	2017-12-11 09:45:00
1512982800	14260.01	14344.94	14302.5	14289.35	19.52616335000003	2017-12-11 10:00:00
1512983700	14261.59	14300.0	14289.98	14261.9	14.786543739999944	2017-12-11 10:15:00
1512984600	14202.0	14265.0	14261.59	14229.99	18.852881739999994	2017-12-11 10:30:00
1512985500	14229.99	14260.0	14230.0	14257.1	19.303262529999987	2017-12-11 10:45:00
1512986400	14255.0	14380.0	14256.25	14358.76	18.125702319999988	2017-12-11 11:00:00
1512987300	14290.1	14377.66	14362.32	14293.68	15.47346287999993	2017-12-11 11:15:00
1512988200	14293.67	14360.0	14293.68	14309.25	14.95727808999995	2017-12-11 11:30:00
1512989100	14309.01	14349.68	14309.25	14333.92	10.229224869999952	2017-12-11 11:45:00
1512990000	14258.2	14340.0	14330.65	14318.26	15.84615454999996	2017-12-11 12:00:00
1512990900	14281.44	14343.59	14302.64	14320.0	11.172490609999965	2017-12-11 12:15:00
1512991800	14237.08	14332.68	14320.0	14261.0	14.584741209999942	2017-12-11 12:30:00
1512992700	14189.98	14289.84	14252.13	14189.98	15.909792699999938	2017-12-11 12:45:00
1512993600	14186.0	14275.0	14187.49	14272.5	18.34964227	2017-12-11 13:00:00
1512994500	14227.43	14284.15	14272.5	14254.21	16.758462949999974	2017-12-11 13:15:00
1512995400	14208.01	14270.95	14254.21	14240.06	10.52713310999997	2017-12-11 13:30:00
1512996300	14223.31	14248.17	14240.06	14239.98	17.105779479999985	2017-12-11 13:45:00
1512997200	14173.01	14239.66	14229.4	14173.05	15.217410769999942	2017-12-11 14:00:00
1512998100	14050.12	14173.05	14173.05	14084.33	15.273269389999939	2017-12-11 14:15:00
1512999000	13863.24	14100.0	14082.42	13892.9	23.495512960000035	2017-12-11 14:30:00
1512999900	13890.0	14121.75	13891.0	14121.63	28.31640814999999	2017-12-11 14:45:00
1513000800	14007.22	14119.47	14100.04	14068.99	16.74685521999996	2017-12-11 15:00:00
1513001700	14015.28	14099.99	14069.0	14015.29	14.357494239999962	2017-12-11 15:15:00
1513002600	13880.04	14015.29	14015.28	13979.81	16.89994453999996	2017-12-11 15:30:00
1513003500	13931.75	14014.96	13979.79	13992.0	13.022363499999964	2017-12-11 15:45:00
1513004400	13926.66	14000.0	13992.25	13939.1	12.98288938999996	2017-12-11 16:00:00
1513005300	13926.01	13947.45	13947.45	13930.0	14.438697819999957	2017-12-11 16:15:00
1513006200	13929.99	14058.87	13930.0	14058.87	16.342267299999975	2017-12-11 16:30:00
1513007100	14058.86	14091.53	14058.87	14062.0	25.498061820000068	2017-12-11 16:45:00
1513008000	14061.0	14080.0	14062.0	14077.0	13.42011940999996	2017-12-11 17:00:00
1513008900	14039.0	14077.0	14077.0	14039.0	11.635099329999973	2017-12-11 17:15:00
1513009800	13950.0	14039.01	14039.01	13951.15	11.253666689999964	2017-12-11 17:30:00
1513010700	13950.0	13999.97	13951.15	13984.5	13.354041189999965	2017-12-11 17:45:00
1513011600	13951.14	13991.1	13984.5	13991.1	11.928380539999969	2017-12-11 18:00:00
1513012500	13918.0	13997.79	13991.1	13918.01	14.530645449999964	2017-12-11 18:15:00
1513013400	13918.0	13994.7	13918.0	13935.19	9.077818059999986	2017-12-11 18:30:00
1513014300	13903.0	13944.48	13935.2	13904.79	11.434033889999958	2017-12-11 18:45:00
1513015200	13904.79	13985.0	13904.8	13931.01	14.663505739999957	2017-12-11 19:00:00
1513016100	13920.0	13999.99	13984.99	13969.0	14.151834239999957	2017-12-11 19:15:00
1513017000	13964.45	13999.0	13969.0	13997.99	12.30131176999997	2017-12-11 19:30:00
1513017900	13940.0	13999.0	13997.99	13997.06	5.821039529999982	2017-12-11 19:45:00
1513018800	13940.0	13998.0	13997.95	13995.0	8.53178049999998	2017-12-11 20:00:00
1513019700	13950.0	13999.0	13995.0	13957.0	4.996993049999992	2017-12-11 20:15:00
1513021500	13994.0	14279.0	13994.0	14279.0	11.233144179999998	2017-12-11 20:45:00
1513022400	14155.0	14414.99	14279.0	14330.3	36.5895254700001	2017-12-11 21:00:00
1513023300	14305.03	14470.0	14334.0	14387.49	47.998025180000084	2017-12-11 21:15:00
1513024200	14265.04	14439.6	14373.12	14317.98	33.870397600000096	2017-12-11 21:30:00
1513025100	14300.06	14390.0	14310.0	14332.17	22.492634750000033	2017-12-11 21:45:00
